Step,Sequence,Sum,Choices
145249,"[ -1 10 45 0 210 0 -210 0 45 -10 0 ]",89,"- + + 0 + 0 - 0 + - 0 "
145897,"[ -1 10 45 0 -210 0 210 0 45 -10 0 ]",89,"- + + 0 - 0 + 0 + - 0 "
146599,"[ -1 10 45 120 0 0 0 -120 45 -10 0 ]",89,"- + + + 0 0 0 - + - 0 "
147490,"[ -1 10 45 120 210 0 -210 -120 45 -10 0 ]",89,"- + + + + 0 - - + - 0 "
148138,"[ -1 10 45 120 -210 0 210 -120 45 -10 0 ]",89,"- + + + - 0 + - + - 0 "
148759,"[ -1 10 45 -120 0 0 0 120 45 -10 0 ]",89,"- + + - 0 0 0 + + - 0 "
148822,"[ -1 10 45 -120 0 0 210 0 -45 -10 0 ]",89,"- + + - 0 0 + 0 - - 0 "
149470,"[ -1 10 45 -120 210 0 0 0 -45 -10 0 ]",89,"- + + - + 0 0 0 - - 0 "
149650,"[ -1 10 45 -120 210 0 -210 120 45 -10 0 ]",89,"- + + - + 0 - + + - 0 "
150298,"[ -1 10 45 -120 -210 0 210 120 45 -10 0 ]",89,"- + + - - 0 + + + - 0 "
151054,"[ -1 10 -45 0 0 0 210 -120 45 -10 0 ]",89,"- + - 0 0 0 + - + - 0 "
151702,"[ -1 10 -45 0 210 0 0 -120 45 -10 0 ]",89,"- + - 0 + 0 0 - + - 0 "
155374,"[ -1 10 -45 -120 0 0 210 0 45 -10 0 ]",89,"- + - - 0 0 + 0 + - 0 "
156022,"[ -1 10 -45 -120 210 0 0 0 45 -10 0 ]",89,"- + - - + 0 0 0 + - 0 "
156166,"[ -1 10 -45 -120 210 0 210 -120 -45 -10 0 ]",89,"- + - - + 0 + - - - 0 "
157603,"[ -1 -10 0 0 0 0 210 -120 0 10 0 ]",89,"- - 0 0 0 0 + - 0 + 0 "
158251,"[ -1 -10 0 0 210 0 0 -120 0 10 0 ]",89,"- - 0 0 + 0 0 - 0 + 0 "
161923,"[ -1 -10 0 -120 0 0 210 0 0 10 0 ]",89,"- - 0 - 0 0 + 0 0 + 0 "
162571,"[ -1 -10 0 -120 210 0 0 0 0 10 0 ]",89,"- - 0 - + 0 0 0 0 + 0 "
164038,"[ -1 -10 45 0 0 0 0 0 45 10 0 ]",89,"- - + 0 0 0 0 0 + + 0 "
164182,"[ -1 -10 45 0 0 0 210 -120 -45 10 0 ]",89,"- - + 0 0 0 + - - + 0 "
164830,"[ -1 -10 45 0 210 0 0 -120 -45 10 0 ]",89,"- - + 0 + 0 0 - - + 0 "
164929,"[ -1 -10 45 0 210 0 -210 0 45 10 0 ]",89,"- - + 0 + 0 - 0 + + 0 "
165577,"[ -1 -10 45 0 -210 0 210 0 45 10 0 ]",89,"- - + 0 - 0 + 0 + + 0 "
166279,"[ -1 -10 45 120 0 0 0 -120 45 10 0 ]",89,"- - + + 0 0 0 - + + 0 "
167170,"[ -1 -10 45 120 210 0 -210 -120 45 10 0 ]",89,"- - + + + 0 - - + + 0 "
167818,"[ -1 -10 45 120 -210 0 210 -120 45 10 0 ]",89,"- - + + - 0 + - + + 0 "
168439,"[ -1 -10 45 -120 0 0 0 120 45 10 0 ]",89,"- - + - 0 0 0 + + + 0 "
168502,"[ -1 -10 45 -120 0 0 210 0 -45 10 0 ]",89,"- - + - 0 0 + 0 - + 0 "
169150,"[ -1 -10 45 -120 210 0 0 0 -45 10 0 ]",89,"- - + - + 0 0 0 - + 0 "
169330,"[ -1 -10 45 -120 210 0 -210 120 45 10 0 ]",89,"- - + - + 0 - + + + 0 "
169978,"[ -1 -10 45 -120 -210 0 210 120 45 10 0 ]",89,"- - + - - 0 + + + + 0 "
170734,"[ -1 -10 -45 0 0 0 210 -120 45 10 0 ]",89,"- - - 0 0 0 + - + + 0 "
171382,"[ -1 -10 -45 0 210 0 0 -120 45 10 0 ]",89,"- - - 0 + 0 0 - + + 0 "
175054,"[ -1 -10 -45 -120 0 0 210 0 45 10 0 ]",89,"- - - - 0 0 + 0 + + 0 "
175702,"[ -1 -10 -45 -120 210 0 0 0 45 10 0 ]",89,"- - - - + 0 0 0 + + 0 "
175846,"[ -1 -10 -45 -120 210 0 210 -120 -45 10 0 ]",89,"- - - - + 0 + - - + 0 "
