Step,Sequence,Sum,Choices
158437,"[ 0 0 45 120 -210 -252 210 120 45 10 1 ]",89,"0 0 + + - - + + + + + "
158714,"[ 0 0 45 120 -210 0 210 -120 45 0 -1 ]",89,"0 0 + + - 0 + - + 0 - "
159229,"[ 0 0 45 120 0 -252 210 0 -45 10 1 ]",89,"0 0 + + 0 - + 0 - + + "
159328,"[ 0 0 45 120 0 -252 0 120 45 10 1 ]",89,"0 0 + + 0 - 0 + + + + "
159605,"[ 0 0 45 120 0 0 0 -120 45 0 -1 ]",89,"0 0 + + 0 0 0 - + 0 - "
160226,"[ 0 0 45 -120 210 0 -210 120 45 0 -1 ]",89,"0 0 + - + 0 - + + 0 - "
160370,"[ 0 0 45 -120 210 0 0 0 -45 0 -1 ]",89,"0 0 + - + 0 0 0 - 0 - "
160874,"[ 0 0 45 -120 -210 0 210 120 45 0 -1 ]",89,"0 0 + - - 0 + + + 0 - "
161666,"[ 0 0 45 -120 0 0 210 0 -45 0 -1 ]",89,"0 0 + - 0 0 + 0 - 0 - "
161765,"[ 0 0 45 -120 0 0 0 120 45 0 -1 ]",89,"0 0 + - 0 0 0 + + 0 - "
162253,"[ 0 0 45 0 210 -252 0 120 -45 10 1 ]",89,"0 0 + 0 + - 0 + - + + "
162467,"[ 0 0 45 0 210 0 -210 0 45 0 -1 ]",89,"0 0 + 0 + 0 - 0 + 0 - "
162530,"[ 0 0 45 0 210 0 0 -120 -45 0 -1 ]",89,"0 0 + 0 + 0 0 - - 0 - "
163115,"[ 0 0 45 0 -210 0 210 0 45 0 -1 ]",89,"0 0 + 0 - 0 + 0 + 0 - "
163549,"[ 0 0 45 0 0 -252 210 120 -45 10 1 ]",89,"0 0 + 0 0 - + + - + + "
163826,"[ 0 0 45 0 0 0 210 -120 -45 0 -1 ]",89,"0 0 + 0 0 0 + - - 0 - "
164006,"[ 0 0 45 0 0 0 0 0 45 0 -1 ]",89,"0 0 + 0 0 0 0 0 + 0 - "
164305,"[ 0 0 -45 120 210 -252 210 -120 -45 10 1 ]",89,"0 0 - + + - + - - + + "
164485,"[ 0 0 -45 120 210 -252 0 0 45 10 1 ]",89,"0 0 - + + - 0 0 + + + "
165781,"[ 0 0 -45 120 0 -252 210 0 45 10 1 ]",89,"0 0 - + 0 - + 0 + + + "
166465,"[ 0 0 -45 -120 210 -252 210 120 -45 10 1 ]",89,"0 0 - - + - + + - + + "
166742,"[ 0 0 -45 -120 210 0 210 -120 -45 0 -1 ]",89,"0 0 - - + 0 + - - 0 - "
166922,"[ 0 0 -45 -120 210 0 0 0 45 0 -1 ]",89,"0 0 - - + 0 0 0 + 0 - "
168218,"[ 0 0 -45 -120 0 0 210 0 45 0 -1 ]",89,"0 0 - - 0 0 + 0 + 0 - "
168706,"[ 0 0 -45 0 210 -252 210 0 -45 10 1 ]",89,"0 0 - 0 + - + 0 - + + "
168805,"[ 0 0 -45 0 210 -252 0 120 45 10 1 ]",89,"0 0 - 0 + - 0 + + + + "
169082,"[ 0 0 -45 0 210 0 0 -120 45 0 -1 ]",89,"0 0 - 0 + 0 0 - + 0 - "
170101,"[ 0 0 -45 0 0 -252 210 120 45 10 1 ]",89,"0 0 - 0 0 - + + + + + "
170378,"[ 0 0 -45 0 0 0 210 -120 45 0 -1 ]",89,"0 0 - 0 0 0 + - + 0 - "
171064,"[ 0 0 0 120 210 -252 0 0 0 10 1 ]",89,"0 0 0 + + - 0 0 0 + + "
172360,"[ 0 0 0 120 0 -252 210 0 0 10 1 ]",89,"0 0 0 + 0 - + 0 0 + + "
173501,"[ 0 0 0 -120 210 0 0 0 0 0 -1 ]",89,"0 0 0 - + 0 0 0 0 0 - "
174797,"[ 0 0 0 -120 0 0 210 0 0 0 -1 ]",89,"0 0 0 - 0 0 + 0 0 0 - "
175384,"[ 0 0 0 0 210 -252 0 120 0 10 1 ]",89,"0 0 0 0 + - 0 + 0 + + "
175661,"[ 0 0 0 0 210 0 0 -120 0 0 -1 ]",89,"0 0 0 0 + 0 0 - 0 0 - "
176680,"[ 0 0 0 0 0 -252 210 120 0 10 1 ]",89,"0 0 0 0 0 - + + 0 + + "
176957,"[ 0 0 0 0 0 0 210 -120 0 0 -1 ]",89,"0 0 0 0 0 0 + - 0 0 - "
