Step,Sequence,Sum,Choices
160311,"[ 1 10 -45 0 -210 252 210 -120 0 -10 1 ]",89,"+ + - 0 - + + - 0 - + "
160619,"[ 1 10 -45 0 0 -252 210 120 45 0 0 ]",89,"+ + - 0 0 - + + + 0 0 "
160959,"[ 1 10 -45 0 0 252 0 -120 0 -10 1 ]",89,"+ + - 0 0 + 0 - 0 - + "
161267,"[ 1 10 -45 0 210 -252 0 120 45 0 0 ]",89,"+ + - 0 + - 0 + + 0 0 "
161303,"[ 1 10 -45 0 210 -252 210 0 -45 0 0 ]",89,"+ + - 0 + - + 0 - 0 0 "
161607,"[ 1 10 -45 0 210 252 -210 -120 0 -10 1 ]",89,"+ + - 0 + + - - 0 - + "
162779,"[ 1 10 -45 120 0 -252 210 0 45 0 0 ]",89,"+ + - + 0 - + 0 + 0 0 "
163427,"[ 1 10 -45 120 210 -252 0 0 45 0 0 ]",89,"+ + - + + - 0 0 + 0 0 "
163463,"[ 1 10 -45 120 210 -252 210 -120 -45 0 0 ]",89,"+ + - + + - + - - 0 0 "
164667,"[ 1 10 0 -120 -210 252 0 120 45 -10 1 ]",89,"+ + 0 - - + 0 + + - + "
164703,"[ 1 10 0 -120 -210 252 210 0 -45 -10 1 ]",89,"+ + 0 - - + + 0 - - + "
165315,"[ 1 10 0 -120 0 252 -210 120 45 -10 1 ]",89,"+ + 0 - 0 + - + + - + "
165351,"[ 1 10 0 -120 0 252 0 0 -45 -10 1 ]",89,"+ + 0 - 0 + 0 0 - - + "
165999,"[ 1 10 0 -120 210 252 -210 0 -45 -10 1 ]",89,"+ + 0 - + + - 0 - - + "
166827,"[ 1 10 0 0 -210 252 0 0 45 -10 1 ]",89,"+ + 0 0 - + 0 0 + - + "
166863,"[ 1 10 0 0 -210 252 210 -120 -45 -10 1 ]",89,"+ + 0 0 - + + - - - + "
167171,"[ 1 10 0 0 0 -252 210 120 0 0 0 ]",89,"+ + 0 0 0 - + + 0 0 0 "
167475,"[ 1 10 0 0 0 252 -210 0 45 -10 1 ]",89,"+ + 0 0 0 + - 0 + - + "
167511,"[ 1 10 0 0 0 252 0 -120 -45 -10 1 ]",89,"+ + 0 0 0 + 0 - - - + "
167819,"[ 1 10 0 0 210 -252 0 120 0 0 0 ]",89,"+ + 0 0 + - 0 + 0 0 0 "
168159,"[ 1 10 0 0 210 252 -210 -120 -45 -10 1 ]",89,"+ + 0 0 + + - - - - + "
168987,"[ 1 10 0 120 -210 252 0 -120 45 -10 1 ]",89,"+ + 0 + - + 0 - + - + "
169331,"[ 1 10 0 120 0 -252 210 0 0 0 0 ]",89,"+ + 0 + 0 - + 0 0 0 0 "
169635,"[ 1 10 0 120 0 252 -210 -120 45 -10 1 ]",89,"+ + 0 + 0 + - - + - + "
169979,"[ 1 10 0 120 210 -252 0 0 0 0 0 ]",89,"+ + 0 + + - 0 0 0 0 0 "
171219,"[ 1 10 45 -120 -210 252 0 120 0 -10 1 ]",89,"+ + + - - + 0 + 0 - + "
171867,"[ 1 10 45 -120 0 252 -210 120 0 -10 1 ]",89,"+ + + - 0 + - + 0 - + "
173379,"[ 1 10 45 0 -210 252 0 0 0 -10 1 ]",89,"+ + + 0 - + 0 0 0 - + "
173723,"[ 1 10 45 0 0 -252 210 120 -45 0 0 ]",89,"+ + + 0 0 - + + - 0 0 "
174027,"[ 1 10 45 0 0 252 -210 0 0 -10 1 ]",89,"+ + + 0 0 + - 0 0 - + "
174371,"[ 1 10 45 0 210 -252 0 120 -45 0 0 ]",89,"+ + + 0 + - 0 + - 0 0 "
175199,"[ 1 10 45 120 -210 -252 210 120 45 0 0 ]",89,"+ + + + - - + + + 0 0 "
175539,"[ 1 10 45 120 -210 252 0 -120 0 -10 1 ]",89,"+ + + + - + 0 - 0 - + "
175847,"[ 1 10 45 120 0 -252 0 120 45 0 0 ]",89,"+ + + + 0 - 0 + + 0 0 "
175883,"[ 1 10 45 120 0 -252 210 0 -45 0 0 ]",89,"+ + + + 0 - + 0 - 0 0 "
176187,"[ 1 10 45 120 0 252 -210 -120 0 -10 1 ]",89,"+ + + + 0 + - - 0 - + "
176495,"[ 1 10 45 120 210 -252 -210 120 45 0 0 ]",89,"+ + + + + - - + + 0 0 "
176531,"[ 1 10 45 120 210 -252 0 0 -45 0 0 ]",89,"+ + + + + - 0 0 - 0 0 "
