Step,Sequence,Sum,Choices
158883,"[ 1 10 0 0 -210 252 210 -120 -45 -10 1 ]",89,"+ + 0 0 - + + - - - + "
159220,"[ 1 10 0 0 210 -252 0 120 0 0 0 ]",89,"+ + 0 0 + - 0 + 0 0 0 "
159531,"[ 1 10 0 0 210 252 -210 -120 -45 -10 1 ]",89,"+ + 0 0 + + - - - - + "
160152,"[ 1 10 0 -120 0 252 0 0 -45 -10 1 ]",89,"+ + 0 - 0 + 0 0 - - + "
160296,"[ 1 10 0 -120 0 252 -210 120 45 -10 1 ]",89,"+ + 0 - 0 + - + + - + "
160944,"[ 1 10 0 -120 -210 252 0 120 45 -10 1 ]",89,"+ + 0 - - + 0 + + - + "
161043,"[ 1 10 0 -120 -210 252 210 0 -45 -10 1 ]",89,"+ + 0 - - + + 0 - - + "
161691,"[ 1 10 0 -120 210 252 -210 0 -45 -10 1 ]",89,"+ + 0 - + + - 0 - - + "
162244,"[ 1 10 0 120 0 -252 210 0 0 0 0 ]",89,"+ + 0 + 0 - + 0 0 0 0 "
162456,"[ 1 10 0 120 0 252 -210 -120 45 -10 1 ]",89,"+ + 0 + 0 + - - + - + "
163104,"[ 1 10 0 120 -210 252 0 -120 45 -10 1 ]",89,"+ + 0 + - + 0 - + - + "
163540,"[ 1 10 0 120 210 -252 0 0 0 0 0 ]",89,"+ + 0 + + - 0 0 0 0 0 "
164503,"[ 1 10 -45 0 0 -252 210 120 45 0 0 ]",89,"+ + - 0 0 - + + + 0 0 "
164544,"[ 1 10 -45 0 0 252 0 -120 0 -10 1 ]",89,"+ + - 0 0 + 0 - 0 - + "
165435,"[ 1 10 -45 0 -210 252 210 -120 0 -10 1 ]",89,"+ + - 0 - + + - 0 - + "
165799,"[ 1 10 -45 0 210 -252 0 120 45 0 0 ]",89,"+ + - 0 + - 0 + + 0 0 "
165898,"[ 1 10 -45 0 210 -252 210 0 -45 0 0 ]",89,"+ + - 0 + - + 0 - 0 0 "
166083,"[ 1 10 -45 0 210 252 -210 -120 0 -10 1 ]",89,"+ + - 0 + + - - 0 - + "
166704,"[ 1 10 -45 -120 0 252 0 0 0 -10 1 ]",89,"+ + - - 0 + 0 0 0 - + "
167595,"[ 1 10 -45 -120 -210 252 210 0 0 -10 1 ]",89,"+ + - - - + + 0 0 - + "
168139,"[ 1 10 -45 -120 210 -252 210 120 -45 0 0 ]",89,"+ + - - + - + + - 0 0 "
168243,"[ 1 10 -45 -120 210 252 -210 0 0 -10 1 ]",89,"+ + - - + + - 0 0 - + "
168823,"[ 1 10 -45 120 0 -252 210 0 45 0 0 ]",89,"+ + - + 0 - + 0 + 0 0 "
170119,"[ 1 10 -45 120 210 -252 0 0 45 0 0 ]",89,"+ + - + + - 0 0 + 0 0 "
170299,"[ 1 10 -45 120 210 -252 210 -120 -45 0 0 ]",89,"+ + - + + - + - - 0 0 "
171055,"[ 1 10 45 0 0 -252 210 120 -45 0 0 ]",89,"+ + + 0 0 - + + - 0 0 "
171159,"[ 1 10 45 0 0 252 -210 0 0 -10 1 ]",89,"+ + + 0 0 + - 0 0 - + "
171807,"[ 1 10 45 0 -210 252 0 0 0 -10 1 ]",89,"+ + + 0 - + 0 0 0 - + "
172351,"[ 1 10 45 0 210 -252 0 120 -45 0 0 ]",89,"+ + + 0 + - 0 + - 0 0 "
173400,"[ 1 10 45 -120 0 252 -210 120 0 -10 1 ]",89,"+ + + - 0 + - + 0 - + "
174048,"[ 1 10 45 -120 -210 252 0 120 0 -10 1 ]",89,"+ + + - - + 0 + 0 - + "
175276,"[ 1 10 45 120 0 -252 0 120 45 0 0 ]",89,"+ + + + 0 - 0 + + 0 0 "
175375,"[ 1 10 45 120 0 -252 210 0 -45 0 0 ]",89,"+ + + + 0 - + 0 - 0 0 "
175560,"[ 1 10 45 120 0 252 -210 -120 0 -10 1 ]",89,"+ + + + 0 + - - 0 - + "
176167,"[ 1 10 45 120 -210 -252 210 120 45 0 0 ]",89,"+ + + + - - + + + 0 0 "
176208,"[ 1 10 45 120 -210 252 0 -120 0 -10 1 ]",89,"+ + + + - + 0 - 0 - + "
176671,"[ 1 10 45 120 210 -252 0 0 -45 0 0 ]",89,"+ + + + + - 0 0 - 0 0 "
176815,"[ 1 10 45 120 210 -252 -210 120 45 0 0 ]",89,"+ + + + + - - + + 0 0 "
