Step,Sequence,Sum,Choices
117906,"[ 1 -11 0 0 0 0 0 330 -165 0 -11 0 ]",144,"+ - 0 0 0 0 0 + - 0 - 0 "
118041,"[ 1 -11 0 0 0 0 0 0 165 0 -11 0 ]",144,"+ - 0 0 0 0 0 0 + 0 - 0 "
119538,"[ 1 0 55 165 330 -462 0 0 0 55 0 0 ]",144,"+ 0 + + + - 0 0 0 + 0 0 "
120024,"[ 1 0 55 165 330 0 -462 0 0 55 0 0 ]",144,"+ 0 + + + 0 - 0 0 + 0 0 "
120864,"[ 1 0 55 165 -330 462 0 -330 165 -55 11 0 ]",144,"+ 0 + + - + 0 - + - + 0 "
120972,"[ 1 0 55 165 -330 462 0 0 -165 -55 11 0 ]",144,"+ 0 + + - + 0 0 - - + 0 "
121836,"[ 1 0 55 165 -330 0 462 -330 165 -55 11 0 ]",144,"+ 0 + + - 0 + - + - + 0 "
121944,"[ 1 0 55 165 -330 0 462 0 -165 -55 11 0 ]",144,"+ 0 + + - 0 + 0 - - + 0 "
123078,"[ 1 0 55 165 0 462 0 -330 -165 -55 11 0 ]",144,"+ 0 + + 0 + 0 - - - + 0 "
123750,"[ 1 0 55 165 0 -462 0 330 0 55 0 0 ]",144,"+ 0 + + 0 - 0 + 0 + 0 0 "
124050,"[ 1 0 55 165 0 0 462 -330 -165 -55 11 0 ]",144,"+ 0 + + 0 0 + - - - + 0 "
124236,"[ 1 0 55 165 0 0 -462 330 0 55 0 0 ]",144,"+ 0 + + 0 0 - + 0 + 0 0 "
125265,"[ 1 0 55 -165 330 462 0 -330 -165 -55 11 0 ]",144,"+ 0 + - + + 0 - - - + 0 "
125937,"[ 1 0 55 -165 330 -462 0 330 0 55 0 0 ]",144,"+ 0 + - + - 0 + 0 + 0 0 "
126237,"[ 1 0 55 -165 330 0 462 -330 -165 -55 11 0 ]",144,"+ 0 + - + 0 + - - - + 0 "
126423,"[ 1 0 55 -165 330 0 -462 330 0 55 0 0 ]",144,"+ 0 + - + 0 - + 0 + 0 0 "
127005,"[ 1 0 55 -165 -330 462 462 -330 0 0 -11 0 ]",144,"+ 0 + - - + + - 0 0 - 0 "
127371,"[ 1 0 55 -165 -330 462 0 330 -165 -55 11 0 ]",144,"+ 0 + - - + 0 + - - + 0 "
127506,"[ 1 0 55 -165 -330 462 0 0 165 -55 11 0 ]",144,"+ 0 + - - + 0 0 + - + 0 "
128343,"[ 1 0 55 -165 -330 0 462 330 -165 -55 11 0 ]",144,"+ 0 + - - 0 + + - - + 0 "
128478,"[ 1 0 55 -165 -330 0 462 0 165 -55 11 0 ]",144,"+ 0 + - - 0 + 0 + - + 0 "
129612,"[ 1 0 55 -165 0 462 0 -330 165 -55 11 0 ]",144,"+ 0 + - 0 + 0 - + - + 0 "
129720,"[ 1 0 55 -165 0 462 0 0 -165 -55 11 0 ]",144,"+ 0 + - 0 + 0 0 - - + 0 "
130584,"[ 1 0 55 -165 0 0 462 -330 165 -55 11 0 ]",144,"+ 0 + - 0 0 + - + - + 0 "
130692,"[ 1 0 55 -165 0 0 462 0 -165 -55 11 0 ]",144,"+ 0 + - 0 0 + 0 - - + 0 "
132471,"[ 1 0 55 0 330 -462 0 330 -165 55 0 0 ]",144,"+ 0 + 0 + - 0 + - + 0 0 "
132606,"[ 1 0 55 0 330 -462 0 0 165 55 0 0 ]",144,"+ 0 + 0 + - 0 0 + + 0 0 "
132957,"[ 1 0 55 0 330 0 -462 330 -165 55 0 0 ]",144,"+ 0 + 0 + 0 - + - + 0 0 "
133092,"[ 1 0 55 0 330 0 -462 0 165 55 0 0 ]",144,"+ 0 + 0 + 0 - 0 + + 0 0 "
133539,"[ 1 0 55 0 -330 462 462 -330 -165 0 -11 0 ]",144,"+ 0 + 0 - + + - - 0 - 0 "
134121,"[ 1 0 55 0 -330 462 0 0 0 -55 11 0 ]",144,"+ 0 + 0 - + 0 0 0 - + 0 "
135093,"[ 1 0 55 0 -330 0 462 0 0 -55 11 0 ]",144,"+ 0 + 0 - 0 + 0 0 - + 0 "
136227,"[ 1 0 55 0 0 462 0 -330 0 -55 11 0 ]",144,"+ 0 + 0 0 + 0 - 0 - + 0 "
136818,"[ 1 0 55 0 0 -462 0 330 165 55 0 0 ]",144,"+ 0 + 0 0 - 0 + + + 0 0 "
137199,"[ 1 0 55 0 0 0 462 -330 0 -55 11 0 ]",144,"+ 0 + 0 0 0 + - 0 - + 0 "
137304,"[ 1 0 55 0 0 0 -462 330 165 55 0 0 ]",144,"+ 0 + 0 0 0 - + + + 0 0 "
139050,"[ 1 0 -55 165 330 -462 0 330 -165 0 0 0 ]",144,"+ 0 - + + - 0 + - 0 0 0 "
139185,"[ 1 0 -55 165 330 -462 0 0 165 0 0 0 ]",144,"+ 0 - + + - 0 0 + 0 0 0 "
139536,"[ 1 0 -55 165 330 0 -462 330 -165 0 0 0 ]",144,"+ 0 - + + 0 - + - 0 0 0 "
139671,"[ 1 0 -55 165 330 0 -462 0 165 0 0 0 ]",144,"+ 0 - + + 0 - 0 + 0 0 0 "
140091,"[ 1 0 -55 165 -330 462 462 -330 -165 -55 -11 0 ]",144,"+ 0 - + - + + - - - - 0 "
140538,"[ 1 0 -55 165 -330 462 0 -330 165 55 11 0 ]",144,"+ 0 - + - + 0 - + + + 0 "
140646,"[ 1 0 -55 165 -330 462 0 0 -165 55 11 0 ]",144,"+ 0 - + - + 0 0 - + + 0 "
141510,"[ 1 0 -55 165 -330 0 462 -330 165 55 11 0 ]",144,"+ 0 - + - 0 + - + + + 0 "
141618,"[ 1 0 -55 165 -330 0 462 0 -165 55 11 0 ]",144,"+ 0 - + - 0 + 0 - + + 0 "
142752,"[ 1 0 -55 165 0 462 0 -330 -165 55 11 0 ]",144,"+ 0 - + 0 + 0 - - + + 0 "
143397,"[ 1 0 -55 165 0 -462 0 330 165 0 0 0 ]",144,"+ 0 - + 0 - 0 + + 0 0 0 "
143724,"[ 1 0 -55 165 0 0 462 -330 -165 55 11 0 ]",144,"+ 0 - + 0 0 + - - + + 0 "
143883,"[ 1 0 -55 165 0 0 -462 330 165 0 0 0 ]",144,"+ 0 - + 0 0 - + + 0 0 0 "
144939,"[ 1 0 -55 -165 330 462 0 -330 -165 55 11 0 ]",144,"+ 0 - - + + 0 - - + + 0 "
145584,"[ 1 0 -55 -165 330 -462 0 330 165 0 0 0 ]",144,"+ 0 - - + - 0 + + 0 0 0 "
145911,"[ 1 0 -55 -165 330 0 462 -330 -165 55 11 0 ]",144,"+ 0 - - + 0 + - - + + 0 "
146070,"[ 1 0 -55 -165 330 0 -462 330 165 0 0 0 ]",144,"+ 0 - - + 0 - + + 0 0 0 "
146625,"[ 1 0 -55 -165 -330 462 462 -330 165 -55 -11 0 ]",144,"+ 0 - - - + + - + - - 0 "
146733,"[ 1 0 -55 -165 -330 462 462 0 -165 -55 -11 0 ]",144,"+ 0 - - - + + 0 - - - 0 "
147045,"[ 1 0 -55 -165 -330 462 0 330 -165 55 11 0 ]",144,"+ 0 - - - + 0 + - + + 0 "
147180,"[ 1 0 -55 -165 -330 462 0 0 165 55 11 0 ]",144,"+ 0 - - - + 0 0 + + + 0 "
148017,"[ 1 0 -55 -165 -330 0 462 330 -165 55 11 0 ]",144,"+ 0 - - - 0 + + - + + 0 "
148152,"[ 1 0 -55 -165 -330 0 462 0 165 55 11 0 ]",144,"+ 0 - - - 0 + 0 + + + 0 "
148839,"[ 1 0 -55 -165 0 462 462 -330 -165 -55 -11 0 ]",144,"+ 0 - - 0 + + - - - - 0 "
149286,"[ 1 0 -55 -165 0 462 0 -330 165 55 11 0 ]",144,"+ 0 - - 0 + 0 - + + + 0 "
149394,"[ 1 0 -55 -165 0 462 0 0 -165 55 11 0 ]",144,"+ 0 - - 0 + 0 0 - + + 0 "
150258,"[ 1 0 -55 -165 0 0 462 -330 165 55 11 0 ]",144,"+ 0 - - 0 0 + - + + + 0 "
150366,"[ 1 0 -55 -165 0 0 462 0 -165 55 11 0 ]",144,"+ 0 - - 0 0 + 0 - + + 0 "
152199,"[ 1 0 -55 0 330 -462 0 330 0 0 0 0 ]",144,"+ 0 - 0 + - 0 + 0 0 0 0 "
152685,"[ 1 0 -55 0 330 0 -462 330 0 0 0 0 ]",144,"+ 0 - 0 + 0 - + 0 0 0 0 "
153240,"[ 1 0 -55 0 -330 462 462 -330 0 -55 -11 0 ]",144,"+ 0 - 0 - + + - 0 - - 0 "
153795,"[ 1 0 -55 0 -330 462 0 0 0 55 11 0 ]",144,"+ 0 - 0 - + 0 0 0 + + 0 "
154767,"[ 1 0 -55 0 -330 0 462 0 0 55 11 0 ]",144,"+ 0 - 0 - 0 + 0 0 + + 0 "
155901,"[ 1 0 -55 0 0 462 0 -330 0 55 11 0 ]",144,"+ 0 - 0 0 + 0 - 0 + + 0 "
156873,"[ 1 0 -55 0 0 0 462 -330 0 55 11 0 ]",144,"+ 0 - 0 0 0 + - 0 + + 0 "
158724,"[ 1 0 0 165 330 -462 0 330 -165 -55 0 0 ]",144,"+ 0 0 + + - 0 + - - 0 0 "
158859,"[ 1 0 0 165 330 -462 0 0 165 -55 0 0 ]",144,"+ 0 0 + + - 0 0 + - 0 0 "
159210,"[ 1 0 0 165 330 0 -462 330 -165 -55 0 0 ]",144,"+ 0 0 + + 0 - + - - 0 0 "
159345,"[ 1 0 0 165 330 0 -462 0 165 -55 0 0 ]",144,"+ 0 0 + + 0 - 0 + - 0 0 "
160239,"[ 1 0 0 165 -330 462 0 -330 165 0 11 0 ]",144,"+ 0 0 + - + 0 - + 0 + 0 "
160347,"[ 1 0 0 165 -330 462 0 0 -165 0 11 0 ]",144,"+ 0 0 + - + 0 0 - 0 + 0 "
161211,"[ 1 0 0 165 -330 0 462 -330 165 0 11 0 ]",144,"+ 0 0 + - 0 + - + 0 + 0 "
161319,"[ 1 0 0 165 -330 0 462 0 -165 0 11 0 ]",144,"+ 0 0 + - 0 + 0 - 0 + 0 "
162453,"[ 1 0 0 165 0 462 0 -330 -165 0 11 0 ]",144,"+ 0 0 + 0 + 0 - - 0 + 0 "
163071,"[ 1 0 0 165 0 -462 0 330 165 -55 0 0 ]",144,"+ 0 0 + 0 - 0 + + - 0 0 "
163425,"[ 1 0 0 165 0 0 462 -330 -165 0 11 0 ]",144,"+ 0 0 + 0 0 + - - 0 + 0 "
163557,"[ 1 0 0 165 0 0 -462 330 165 -55 0 0 ]",144,"+ 0 0 + 0 0 - + + - 0 0 "
164640,"[ 1 0 0 -165 330 462 0 -330 -165 0 11 0 ]",144,"+ 0 0 - + + 0 - - 0 + 0 "
165258,"[ 1 0 0 -165 330 -462 0 330 165 -55 0 0 ]",144,"+ 0 0 - + - 0 + + - 0 0 "
165612,"[ 1 0 0 -165 330 0 462 -330 -165 0 11 0 ]",144,"+ 0 0 - + 0 + - - 0 + 0 "
165744,"[ 1 0 0 -165 330 0 -462 330 165 -55 0 0 ]",144,"+ 0 0 - + 0 - + + - 0 0 "
166353,"[ 1 0 0 -165 -330 462 462 -330 0 55 -11 0 ]",144,"+ 0 0 - - + + - 0 + - 0 "
166746,"[ 1 0 0 -165 -330 462 0 330 -165 0 11 0 ]",144,"+ 0 0 - - + 0 + - 0 + 0 "
166881,"[ 1 0 0 -165 -330 462 0 0 165 0 11 0 ]",144,"+ 0 0 - - + 0 0 + 0 + 0 "
167718,"[ 1 0 0 -165 -330 0 462 330 -165 0 11 0 ]",144,"+ 0 0 - - 0 + + - 0 + 0 "
167853,"[ 1 0 0 -165 -330 0 462 0 165 0 11 0 ]",144,"+ 0 0 - - 0 + 0 + 0 + 0 "
168987,"[ 1 0 0 -165 0 462 0 -330 165 0 11 0 ]",144,"+ 0 0 - 0 + 0 - + 0 + 0 "
169095,"[ 1 0 0 -165 0 462 0 0 -165 0 11 0 ]",144,"+ 0 0 - 0 + 0 0 - 0 + 0 "
169959,"[ 1 0 0 -165 0 0 462 -330 165 0 11 0 ]",144,"+ 0 0 - 0 0 + - + 0 + 0 "
170067,"[ 1 0 0 -165 0 0 462 0 -165 0 11 0 ]",144,"+ 0 0 - 0 0 + 0 - 0 + 0 "
171873,"[ 1 0 0 0 330 -462 0 330 0 -55 0 0 ]",144,"+ 0 0 0 + - 0 + 0 - 0 0 "
172359,"[ 1 0 0 0 330 0 -462 330 0 -55 0 0 ]",144,"+ 0 0 0 + 0 - + 0 - 0 0 "
172887,"[ 1 0 0 0 -330 462 462 -330 -165 55 -11 0 ]",144,"+ 0 0 0 - + + - - + - 0 "
173496,"[ 1 0 0 0 -330 462 0 0 0 0 11 0 ]",144,"+ 0 0 0 - + 0 0 0 0 + 0 "
174468,"[ 1 0 0 0 -330 0 462 0 0 0 11 0 ]",144,"+ 0 0 0 - 0 + 0 0 0 + 0 "
175602,"[ 1 0 0 0 0 462 0 -330 0 0 11 0 ]",144,"+ 0 0 0 0 + 0 - 0 0 + 0 "
176574,"[ 1 0 0 0 0 0 462 -330 0 0 11 0 ]",144,"+ 0 0 0 0 0 + - 0 0 + 0 "
355285,"[ 0 11 55 165 330 -462 -462 330 165 0 11 1 ]",144,"0 + + + + - - + + 0 + + "
355729,"[ 0 11 55 165 330 -462 0 0 0 55 -11 1 ]",144,"0 + + + + - 0 0 0 + - + "
356215,"[ 0 11 55 165 330 0 -462 0 0 55 -11 1 ]",144,"0 + + + + 0 - 0 0 + - + "
357064,"[ 0 11 55 165 -330 462 0 -330 165 -55 0 1 ]",144,"0 + + + - + 0 - + - 0 + "
357172,"[ 0 11 55 165 -330 462 0 0 -165 -55 0 1 ]",144,"0 + + + - + 0 0 - - 0 + "
358036,"[ 0 11 55 165 -330 0 462 -330 165 -55 0 1 ]",144,"0 + + + - 0 + - + - 0 + "
358144,"[ 0 11 55 165 -330 0 462 0 -165 -55 0 1 ]",144,"0 + + + - 0 + 0 - - 0 + "
359278,"[ 0 11 55 165 0 462 0 -330 -165 -55 0 1 ]",144,"0 + + + 0 + 0 - - - 0 + "
359941,"[ 0 11 55 165 0 -462 0 330 0 55 -11 1 ]",144,"0 + + + 0 - 0 + 0 + - + "
360250,"[ 0 11 55 165 0 0 462 -330 -165 -55 0 1 ]",144,"0 + + + 0 0 + - - - 0 + "
360427,"[ 0 11 55 165 0 0 -462 330 0 55 -11 1 ]",144,"0 + + + 0 0 - + 0 + - + "
361465,"[ 0 11 55 -165 330 462 0 -330 -165 -55 0 1 ]",144,"0 + + - + + 0 - - - 0 + "
362128,"[ 0 11 55 -165 330 -462 0 330 0 55 -11 1 ]",144,"0 + + - + - 0 + 0 + - + "
362437,"[ 0 11 55 -165 330 0 462 -330 -165 -55 0 1 ]",144,"0 + + - + 0 + - - - 0 + "
362614,"[ 0 11 55 -165 330 0 -462 330 0 55 -11 1 ]",144,"0 + + - + 0 - + 0 + - + "
363571,"[ 0 11 55 -165 -330 462 0 330 -165 -55 0 1 ]",144,"0 + + - - + 0 + - - 0 + "
363706,"[ 0 11 55 -165 -330 462 0 0 165 -55 0 1 ]",144,"0 + + - - + 0 0 + - 0 + "
364543,"[ 0 11 55 -165 -330 0 462 330 -165 -55 0 1 ]",144,"0 + + - - 0 + + - - 0 + "
364678,"[ 0 11 55 -165 -330 0 462 0 165 -55 0 1 ]",144,"0 + + - - 0 + 0 + - 0 + "
365812,"[ 0 11 55 -165 0 462 0 -330 165 -55 0 1 ]",144,"0 + + - 0 + 0 - + - 0 + "
365920,"[ 0 11 55 -165 0 462 0 0 -165 -55 0 1 ]",144,"0 + + - 0 + 0 0 - - 0 + "
366784,"[ 0 11 55 -165 0 0 462 -330 165 -55 0 1 ]",144,"0 + + - 0 0 + - + - 0 + "
366892,"[ 0 11 55 -165 0 0 462 0 -165 -55 0 1 ]",144,"0 + + - 0 0 + 0 - - 0 + "
368662,"[ 0 11 55 0 330 -462 0 330 -165 55 -11 1 ]",144,"0 + + 0 + - 0 + - + - + "
368797,"[ 0 11 55 0 330 -462 0 0 165 55 -11 1 ]",144,"0 + + 0 + - 0 0 + + - + "
369148,"[ 0 11 55 0 330 0 -462 330 -165 55 -11 1 ]",144,"0 + + 0 + 0 - + - + - + "
369283,"[ 0 11 55 0 330 0 -462 0 165 55 -11 1 ]",144,"0 + + 0 + 0 - 0 + + - + "
370321,"[ 0 11 55 0 -330 462 0 0 0 -55 0 1 ]",144,"0 + + 0 - + 0 0 0 - 0 + "
371293,"[ 0 11 55 0 -330 0 462 0 0 -55 0 1 ]",144,"0 + + 0 - 0 + 0 0 - 0 + "
372427,"[ 0 11 55 0 0 462 0 -330 0 -55 0 1 ]",144,"0 + + 0 0 + 0 - 0 - 0 + "
373009,"[ 0 11 55 0 0 -462 0 330 165 55 -11 1 ]",144,"0 + + 0 0 - 0 + + + - + "
373399,"[ 0 11 55 0 0 0 462 -330 0 -55 0 1 ]",144,"0 + + 0 0 0 + - 0 - 0 + "
373495,"[ 0 11 55 0 0 0 -462 330 165 55 -11 1 ]",144,"0 + + 0 0 0 - + + + - + "
375241,"[ 0 11 -55 165 330 -462 0 330 -165 0 -11 1 ]",144,"0 + - + + - 0 + - 0 - + "
375376,"[ 0 11 -55 165 330 -462 0 0 165 0 -11 1 ]",144,"0 + - + + - 0 0 + 0 - + "
375727,"[ 0 11 -55 165 330 0 -462 330 -165 0 -11 1 ]",144,"0 + - + + 0 - + - 0 - + "
375862,"[ 0 11 -55 165 330 0 -462 0 165 0 -11 1 ]",144,"0 + - + + 0 - 0 + 0 - + "
376738,"[ 0 11 -55 165 -330 462 0 -330 165 55 0 1 ]",144,"0 + - + - + 0 - + + 0 + "
376846,"[ 0 11 -55 165 -330 462 0 0 -165 55 0 1 ]",144,"0 + - + - + 0 0 - + 0 + "
377710,"[ 0 11 -55 165 -330 0 462 -330 165 55 0 1 ]",144,"0 + - + - 0 + - + + 0 + "
377818,"[ 0 11 -55 165 -330 0 462 0 -165 55 0 1 ]",144,"0 + - + - 0 + 0 - + 0 + "
378952,"[ 0 11 -55 165 0 462 0 -330 -165 55 0 1 ]",144,"0 + - + 0 + 0 - - + 0 + "
379588,"[ 0 11 -55 165 0 -462 0 330 165 0 -11 1 ]",144,"0 + - + 0 - 0 + + 0 - + "
379924,"[ 0 11 -55 165 0 0 462 -330 -165 55 0 1 ]",144,"0 + - + 0 0 + - - + 0 + "
380074,"[ 0 11 -55 165 0 0 -462 330 165 0 -11 1 ]",144,"0 + - + 0 0 - + + 0 - + "
381139,"[ 0 11 -55 -165 330 462 0 -330 -165 55 0 1 ]",144,"0 + - - + + 0 - - + 0 + "
381775,"[ 0 11 -55 -165 330 -462 0 330 165 0 -11 1 ]",144,"0 + - - + - 0 + + 0 - + "
382111,"[ 0 11 -55 -165 330 0 462 -330 -165 55 0 1 ]",144,"0 + - - + 0 + - - + 0 + "
382261,"[ 0 11 -55 -165 330 0 -462 330 165 0 -11 1 ]",144,"0 + - - + 0 - + + 0 - + "
383245,"[ 0 11 -55 -165 -330 462 0 330 -165 55 0 1 ]",144,"0 + - - - + 0 + - + 0 + "
383380,"[ 0 11 -55 -165 -330 462 0 0 165 55 0 1 ]",144,"0 + - - - + 0 0 + + 0 + "
384217,"[ 0 11 -55 -165 -330 0 462 330 -165 55 0 1 ]",144,"0 + - - - 0 + + - + 0 + "
384352,"[ 0 11 -55 -165 -330 0 462 0 165 55 0 1 ]",144,"0 + - - - 0 + 0 + + 0 + "
385486,"[ 0 11 -55 -165 0 462 0 -330 165 55 0 1 ]",144,"0 + - - 0 + 0 - + + 0 + "
385594,"[ 0 11 -55 -165 0 462 0 0 -165 55 0 1 ]",144,"0 + - - 0 + 0 0 - + 0 + "
386458,"[ 0 11 -55 -165 0 0 462 -330 165 55 0 1 ]",144,"0 + - - 0 0 + - + + 0 + "
386566,"[ 0 11 -55 -165 0 0 462 0 -165 55 0 1 ]",144,"0 + - - 0 0 + 0 - + 0 + "
388390,"[ 0 11 -55 0 330 -462 0 330 0 0 -11 1 ]",144,"0 + - 0 + - 0 + 0 0 - + "
388876,"[ 0 11 -55 0 330 0 -462 330 0 0 -11 1 ]",144,"0 + - 0 + 0 - + 0 0 - + "
389995,"[ 0 11 -55 0 -330 462 0 0 0 55 0 1 ]",144,"0 + - 0 - + 0 0 0 + 0 + "
390967,"[ 0 11 -55 0 -330 0 462 0 0 55 0 1 ]",144,"0 + - 0 - 0 + 0 0 + 0 + "
392101,"[ 0 11 -55 0 0 462 0 -330 0 55 0 1 ]",144,"0 + - 0 0 + 0 - 0 + 0 + "
393073,"[ 0 11 -55 0 0 0 462 -330 0 55 0 1 ]",144,"0 + - 0 0 0 + - 0 + 0 + "
394633,"[ 0 11 0 165 330 -462 -462 330 165 55 11 1 ]",144,"0 + 0 + + - - + + + + + "
394915,"[ 0 11 0 165 330 -462 0 330 -165 -55 -11 1 ]",144,"0 + 0 + + - 0 + - - - + "
395050,"[ 0 11 0 165 330 -462 0 0 165 -55 -11 1 ]",144,"0 + 0 + + - 0 0 + - - + "
395401,"[ 0 11 0 165 330 0 -462 330 -165 -55 -11 1 ]",144,"0 + 0 + + 0 - + - - - + "
395536,"[ 0 11 0 165 330 0 -462 0 165 -55 -11 1 ]",144,"0 + 0 + + 0 - 0 + - - + "
396439,"[ 0 11 0 165 -330 462 0 -330 165 0 0 1 ]",144,"0 + 0 + - + 0 - + 0 0 + "
396547,"[ 0 11 0 165 -330 462 0 0 -165 0 0 1 ]",144,"0 + 0 + - + 0 0 - 0 0 + "
397411,"[ 0 11 0 165 -330 0 462 -330 165 0 0 1 ]",144,"0 + 0 + - 0 + - + 0 0 + "
397519,"[ 0 11 0 165 -330 0 462 0 -165 0 0 1 ]",144,"0 + 0 + - 0 + 0 - 0 0 + "
398653,"[ 0 11 0 165 0 462 0 -330 -165 0 0 1 ]",144,"0 + 0 + 0 + 0 - - 0 0 + "
399262,"[ 0 11 0 165 0 -462 0 330 165 -55 -11 1 ]",144,"0 + 0 + 0 - 0 + + - - + "
399625,"[ 0 11 0 165 0 0 462 -330 -165 0 0 1 ]",144,"0 + 0 + 0 0 + - - 0 0 + "
399748,"[ 0 11 0 165 0 0 -462 330 165 -55 -11 1 ]",144,"0 + 0 + 0 0 - + + - - + "
400840,"[ 0 11 0 -165 330 462 0 -330 -165 0 0 1 ]",144,"0 + 0 - + + 0 - - 0 0 + "
401449,"[ 0 11 0 -165 330 -462 0 330 165 -55 -11 1 ]",144,"0 + 0 - + - 0 + + - - + "
401812,"[ 0 11 0 -165 330 0 462 -330 -165 0 0 1 ]",144,"0 + 0 - + 0 + - - 0 0 + "
401935,"[ 0 11 0 -165 330 0 -462 330 165 -55 -11 1 ]",144,"0 + 0 - + 0 - + + - - + "
402946,"[ 0 11 0 -165 -330 462 0 330 -165 0 0 1 ]",144,"0 + 0 - - + 0 + - 0 0 + "
403081,"[ 0 11 0 -165 -330 462 0 0 165 0 0 1 ]",144,"0 + 0 - - + 0 0 + 0 0 + "
403918,"[ 0 11 0 -165 -330 0 462 330 -165 0 0 1 ]",144,"0 + 0 - - 0 + + - 0 0 + "
404053,"[ 0 11 0 -165 -330 0 462 0 165 0 0 1 ]",144,"0 + 0 - - 0 + 0 + 0 0 + "
405187,"[ 0 11 0 -165 0 462 0 -330 165 0 0 1 ]",144,"0 + 0 - 0 + 0 - + 0 0 + "
405295,"[ 0 11 0 -165 0 462 0 0 -165 0 0 1 ]",144,"0 + 0 - 0 + 0 0 - 0 0 + "
406159,"[ 0 11 0 -165 0 0 462 -330 165 0 0 1 ]",144,"0 + 0 - 0 0 + - + 0 0 + "
406267,"[ 0 11 0 -165 0 0 462 0 -165 0 0 1 ]",144,"0 + 0 - 0 0 + 0 - 0 0 + "
408064,"[ 0 11 0 0 330 -462 0 330 0 -55 -11 1 ]",144,"0 + 0 0 + - 0 + 0 - - + "
408550,"[ 0 11 0 0 330 0 -462 330 0 -55 -11 1 ]",144,"0 + 0 0 + 0 - + 0 - - + "
409696,"[ 0 11 0 0 -330 462 0 0 0 0 0 1 ]",144,"0 + 0 0 - + 0 0 0 0 0 + "
410668,"[ 0 11 0 0 -330 0 462 0 0 0 0 1 ]",144,"0 + 0 0 - 0 + 0 0 0 0 + "
411802,"[ 0 11 0 0 0 462 0 -330 0 0 0 1 ]",144,"0 + 0 0 0 + 0 - 0 0 0 + "
412774,"[ 0 11 0 0 0 0 462 -330 0 0 0 1 ]",144,"0 + 0 0 0 0 + - 0 0 0 + "
413734,"[ 0 -11 55 165 330 462 -462 -330 0 -55 -11 1 ]",144,"0 - + + + + - - 0 - - + "
414220,"[ 0 -11 55 165 330 -462 462 -330 0 -55 -11 1 ]",144,"0 - + + + - + - 0 - - + "
414775,"[ 0 -11 55 165 330 -462 0 0 0 55 11 1 ]",144,"0 - + + + - 0 0 0 + + + "
415261,"[ 0 -11 55 165 330 0 -462 0 0 55 11 1 ]",144,"0 - + + + 0 - 0 0 + + + "
415435,"[ 0 -11 55 165 330 0 0 -330 0 -55 -11 1 ]",144,"0 - + + + 0 0 - 0 - - + "
415840,"[ 0 -11 55 165 -330 462 -462 330 0 -55 -11 1 ]",144,"0 - + + - + - + 0 - - + "
416326,"[ 0 -11 55 165 -330 -462 462 330 0 -55 -11 1 ]",144,"0 - + + - - + + 0 - - + "
417541,"[ 0 -11 55 165 -330 0 0 330 0 -55 -11 1 ]",144,"0 - + + - 0 0 + 0 - - + "
418189,"[ 0 -11 55 165 0 462 -462 0 0 -55 -11 1 ]",144,"0 - + + 0 + - 0 0 - - + "
418675,"[ 0 -11 55 165 0 -462 462 0 0 -55 -11 1 ]",144,"0 - + + 0 - + 0 0 - - + "
418987,"[ 0 -11 55 165 0 -462 0 330 0 55 11 1 ]",144,"0 - + + 0 - 0 + 0 + + + "
419473,"[ 0 -11 55 165 0 0 -462 330 0 55 11 1 ]",144,"0 - + + 0 0 - + 0 + + + "
419890,"[ 0 -11 55 165 0 0 0 0 0 -55 -11 1 ]",144,"0 - + + 0 0 0 0 0 - - + "
420376,"[ 0 -11 55 -165 330 462 -462 0 0 -55 -11 1 ]",144,"0 - + - + + - 0 0 - - + "
420862,"[ 0 -11 55 -165 330 -462 462 0 0 -55 -11 1 ]",144,"0 - + - + - + 0 0 - - + "
421174,"[ 0 -11 55 -165 330 -462 0 330 0 55 11 1 ]",144,"0 - + - + - 0 + 0 + + + "
421660,"[ 0 -11 55 -165 330 0 -462 330 0 55 11 1 ]",144,"0 - + - + 0 - + 0 + + + "
422077,"[ 0 -11 55 -165 330 0 0 0 0 -55 -11 1 ]",144,"0 - + - + 0 0 0 0 - - + "
422251,"[ 0 -11 55 -165 -330 462 462 -330 0 0 0 1 ]",144,"0 - + - - + + - 0 0 0 + "
424588,"[ 0 -11 55 -165 0 462 -462 330 0 -55 -11 1 ]",144,"0 - + - 0 + - + 0 - - + "
425074,"[ 0 -11 55 -165 0 -462 462 330 0 -55 -11 1 ]",144,"0 - + - 0 - + + 0 - - + "
426289,"[ 0 -11 55 -165 0 0 0 330 0 -55 -11 1 ]",144,"0 - + - 0 0 0 + 0 - - + "
426802,"[ 0 -11 55 0 330 462 -462 -330 165 -55 -11 1 ]",144,"0 - + 0 + + - - + - - + "
426910,"[ 0 -11 55 0 330 462 -462 0 -165 -55 -11 1 ]",144,"0 - + 0 + + - 0 - - - + "
427288,"[ 0 -11 55 0 330 -462 462 -330 165 -55 -11 1 ]",144,"0 - + 0 + - + - + - - + "
427396,"[ 0 -11 55 0 330 -462 462 0 -165 -55 -11 1 ]",144,"0 - + 0 + - + 0 - - - + "
427708,"[ 0 -11 55 0 330 -462 0 330 -165 55 11 1 ]",144,"0 - + 0 + - 0 + - + + + "
427843,"[ 0 -11 55 0 330 -462 0 0 165 55 11 1 ]",144,"0 - + 0 + - 0 0 + + + + "
428194,"[ 0 -11 55 0 330 0 -462 330 -165 55 11 1 ]",144,"0 - + 0 + 0 - + - + + + "
