Step,Sequence,Sum,Choices
141701,"[ -1 0 45 0 -210 0 210 0 45 0 0 ]",89,"- 0 + 0 - 0 + 0 + 0 0 "
142529,"[ -1 0 45 -120 210 0 0 0 -45 0 0 ]",89,"- 0 + - + 0 0 0 - 0 0 "
142565,"[ -1 0 45 -120 210 0 -210 120 45 0 0 ]",89,"- 0 + - + 0 - + + 0 0 "
143177,"[ -1 0 45 -120 0 0 210 0 -45 0 0 ]",89,"- 0 + - 0 0 + 0 - 0 0 "
143213,"[ -1 0 45 -120 0 0 0 120 45 0 0 ]",89,"- 0 + - 0 0 0 + + 0 0 "
143861,"[ -1 0 45 -120 -210 0 210 120 45 0 0 ]",89,"- 0 + - - 0 + + + 0 0 "
146921,"[ -1 0 0 0 210 0 0 -120 0 0 0 ]",89,"- 0 0 0 + 0 0 - 0 0 0 "
147569,"[ -1 0 0 0 0 0 210 -120 0 0 0 ]",89,"- 0 0 0 0 0 + - 0 0 0 "
149081,"[ -1 0 0 -120 210 0 0 0 0 0 0 ]",89,"- 0 0 - + 0 0 0 0 0 0 "
149729,"[ -1 0 0 -120 0 0 210 0 0 0 0 ]",89,"- 0 0 - 0 0 + 0 0 0 0 "
153473,"[ -1 0 -45 0 210 0 0 -120 45 0 0 ]",89,"- 0 - 0 + 0 0 - + 0 0 "
154121,"[ -1 0 -45 0 0 0 210 -120 45 0 0 ]",89,"- 0 - 0 0 0 + - + 0 0 "
155597,"[ -1 0 -45 -120 210 0 210 -120 -45 0 0 ]",89,"- 0 - - + 0 + - - 0 0 "
155633,"[ -1 0 -45 -120 210 0 0 0 45 0 0 ]",89,"- 0 - - + 0 0 0 + 0 0 "
156281,"[ -1 0 -45 -120 0 0 210 0 45 0 0 ]",89,"- 0 - - 0 0 + 0 + 0 0 "
157925,"[ -1 -10 45 120 210 0 -210 -120 45 10 0 ]",89,"- - + + + 0 - - + + 0 "
158573,"[ -1 -10 45 120 0 0 0 -120 45 10 0 ]",89,"- - + + 0 0 0 - + + 0 "
159221,"[ -1 -10 45 120 -210 0 210 -120 45 10 0 ]",89,"- - + + - 0 + - + + 0 "
160049,"[ -1 -10 45 0 210 0 0 -120 -45 10 0 ]",89,"- - + 0 + 0 0 - - + 0 "
160085,"[ -1 -10 45 0 210 0 -210 0 45 10 0 ]",89,"- - + 0 + 0 - 0 + + 0 "
160697,"[ -1 -10 45 0 0 0 210 -120 -45 10 0 ]",89,"- - + 0 0 0 + - - + 0 "
160733,"[ -1 -10 45 0 0 0 0 0 45 10 0 ]",89,"- - + 0 0 0 0 0 + + 0 "
161381,"[ -1 -10 45 0 -210 0 210 0 45 10 0 ]",89,"- - + 0 - 0 + 0 + + 0 "
162209,"[ -1 -10 45 -120 210 0 0 0 -45 10 0 ]",89,"- - + - + 0 0 0 - + 0 "
162245,"[ -1 -10 45 -120 210 0 -210 120 45 10 0 ]",89,"- - + - + 0 - + + + 0 "
162857,"[ -1 -10 45 -120 0 0 210 0 -45 10 0 ]",89,"- - + - 0 0 + 0 - + 0 "
162893,"[ -1 -10 45 -120 0 0 0 120 45 10 0 ]",89,"- - + - 0 0 0 + + + 0 "
163541,"[ -1 -10 45 -120 -210 0 210 120 45 10 0 ]",89,"- - + - - 0 + + + + 0 "
166601,"[ -1 -10 0 0 210 0 0 -120 0 10 0 ]",89,"- - 0 0 + 0 0 - 0 + 0 "
167249,"[ -1 -10 0 0 0 0 210 -120 0 10 0 ]",89,"- - 0 0 0 0 + - 0 + 0 "
168761,"[ -1 -10 0 -120 210 0 0 0 0 10 0 ]",89,"- - 0 - + 0 0 0 0 + 0 "
169409,"[ -1 -10 0 -120 0 0 210 0 0 10 0 ]",89,"- - 0 - 0 0 + 0 0 + 0 "
173153,"[ -1 -10 -45 0 210 0 0 -120 45 10 0 ]",89,"- - - 0 + 0 0 - + + 0 "
173801,"[ -1 -10 -45 0 0 0 210 -120 45 10 0 ]",89,"- - - 0 0 0 + - + + 0 "
175277,"[ -1 -10 -45 -120 210 0 210 -120 -45 10 0 ]",89,"- - - - + 0 + - - + 0 "
175313,"[ -1 -10 -45 -120 210 0 0 0 45 10 0 ]",89,"- - - - + 0 0 0 + + 0 "
175961,"[ -1 -10 -45 -120 0 0 210 0 45 10 0 ]",89,"- - - - 0 0 + 0 + + 0 "
