Step,Sequence,Sum,Choices
128063,"[ 1 -11 55 0 0 0 -462 330 165 55 11 0 ]",144,"+ - + 0 0 0 - + + + + 0 "
128384,"[ 1 -11 55 0 0 -462 462 330 -165 -55 -11 0 ]",144,"+ - + 0 0 - + + - - - 0 "
128411,"[ 1 -11 55 0 0 -462 462 0 165 -55 -11 0 ]",144,"+ - + 0 0 - + 0 + - - 0 "
128549,"[ 1 -11 55 0 0 -462 0 330 165 55 11 0 ]",144,"+ - + 0 0 - 0 + + + + 0 "
129263,"[ 1 -11 55 0 -330 462 462 -330 -165 0 0 0 ]",144,"+ - + 0 - + + - - 0 0 0 "
129545,"[ 1 -11 55 0 -330 462 -462 330 165 -55 -11 0 ]",144,"+ - + 0 - + - + + - - 0 "
130031,"[ 1 -11 55 0 -330 0 0 330 165 -55 -11 0 ]",144,"+ - + 0 - 0 0 + + - - 0 "
130517,"[ 1 -11 55 0 -330 -462 462 330 165 -55 -11 0 ]",144,"+ - + 0 - - + + + - - 0 "
131840,"[ 1 -11 55 -165 330 462 -462 0 0 -55 -11 0 ]",144,"+ - + - + + - 0 0 - - 0 "
132326,"[ 1 -11 55 -165 330 0 0 0 0 -55 -11 0 ]",144,"+ - + - + 0 0 0 0 - - 0 "
132464,"[ 1 -11 55 -165 330 0 -462 330 0 55 11 0 ]",144,"+ - + - + 0 - + 0 + + 0 "
132812,"[ 1 -11 55 -165 330 -462 462 0 0 -55 -11 0 ]",144,"+ - + - + - + 0 0 - - 0 "
132950,"[ 1 -11 55 -165 330 -462 0 330 0 55 11 0 ]",144,"+ - + - + - 0 + 0 + + 0 "
133946,"[ 1 -11 55 -165 0 462 -462 330 0 -55 -11 0 ]",144,"+ - + - 0 + - + 0 - - 0 "
134432,"[ 1 -11 55 -165 0 0 0 330 0 -55 -11 0 ]",144,"+ - + - 0 0 0 + 0 - - 0 "
134918,"[ 1 -11 55 -165 0 -462 462 330 0 -55 -11 0 ]",144,"+ - + - 0 - + + 0 - - 0 "
135797,"[ 1 -11 55 -165 -330 462 462 -330 0 0 0 0 ]",144,"+ - + - - + + - 0 0 0 0 "
138473,"[ 1 -11 0 165 330 462 -462 -330 0 0 -11 0 ]",144,"+ - 0 + + + - - 0 0 - 0 "
138959,"[ 1 -11 0 165 330 0 0 -330 0 0 -11 0 ]",144,"+ - 0 + + 0 0 - 0 0 - 0 "
139070,"[ 1 -11 0 165 330 0 -462 330 -165 -55 11 0 ]",144,"+ - 0 + + 0 - + - - + 0 "
139097,"[ 1 -11 0 165 330 0 -462 0 165 -55 11 0 ]",144,"+ - 0 + + 0 - 0 + - + 0 "
139445,"[ 1 -11 0 165 330 -462 462 -330 0 0 -11 0 ]",144,"+ - 0 + + - + - 0 0 - 0 "
139556,"[ 1 -11 0 165 330 -462 0 330 -165 -55 11 0 ]",144,"+ - 0 + + - 0 + - - + 0 "
139583,"[ 1 -11 0 165 330 -462 0 0 165 -55 11 0 ]",144,"+ - 0 + + - 0 0 + - + 0 "
140579,"[ 1 -11 0 165 0 462 -462 0 0 0 -11 0 ]",144,"+ - 0 + 0 + - 0 0 0 - 0 "
141065,"[ 1 -11 0 165 0 0 0 0 0 0 -11 0 ]",144,"+ - 0 + 0 0 0 0 0 0 - 0 "
141203,"[ 1 -11 0 165 0 0 -462 330 165 -55 11 0 ]",144,"+ - 0 + 0 0 - + + - + 0 "
141551,"[ 1 -11 0 165 0 -462 462 0 0 0 -11 0 ]",144,"+ - 0 + 0 - + 0 0 0 - 0 "
141689,"[ 1 -11 0 165 0 -462 0 330 165 -55 11 0 ]",144,"+ - 0 + 0 - 0 + + - + 0 "
142685,"[ 1 -11 0 165 -330 462 -462 330 0 0 -11 0 ]",144,"+ - 0 + - + - + 0 0 - 0 "
143171,"[ 1 -11 0 165 -330 0 0 330 0 0 -11 0 ]",144,"+ - 0 + - 0 0 + 0 0 - 0 "
143657,"[ 1 -11 0 165 -330 -462 462 330 0 0 -11 0 ]",144,"+ - 0 + - - + + 0 0 - 0 "
144980,"[ 1 -11 0 0 330 462 -462 0 -165 0 -11 0 ]",144,"+ - 0 0 + + - 0 - 0 - 0 "
145007,"[ 1 -11 0 0 330 462 -462 -330 165 0 -11 0 ]",144,"+ - 0 0 + + - - + 0 - 0 "
145466,"[ 1 -11 0 0 330 0 0 0 -165 0 -11 0 ]",144,"+ - 0 0 + 0 0 0 - 0 - 0 "
145493,"[ 1 -11 0 0 330 0 0 -330 165 0 -11 0 ]",144,"+ - 0 0 + 0 0 - + 0 - 0 "
145604,"[ 1 -11 0 0 330 0 -462 330 0 -55 11 0 ]",144,"+ - 0 0 + 0 - + 0 - + 0 "
145952,"[ 1 -11 0 0 330 -462 462 0 -165 0 -11 0 ]",144,"+ - 0 0 + - + 0 - 0 - 0 "
145979,"[ 1 -11 0 0 330 -462 462 -330 165 0 -11 0 ]",144,"+ - 0 0 + - + - + 0 - 0 "
146090,"[ 1 -11 0 0 330 -462 0 330 0 -55 11 0 ]",144,"+ - 0 0 + - 0 + 0 - + 0 "
147086,"[ 1 -11 0 0 0 462 -462 330 -165 0 -11 0 ]",144,"+ - 0 0 0 + - + - 0 - 0 "
147113,"[ 1 -11 0 0 0 462 -462 0 165 0 -11 0 ]",144,"+ - 0 0 0 + - 0 + 0 - 0 "
147572,"[ 1 -11 0 0 0 0 0 330 -165 0 -11 0 ]",144,"+ - 0 0 0 0 0 + - 0 - 0 "
147599,"[ 1 -11 0 0 0 0 0 0 165 0 -11 0 ]",144,"+ - 0 0 0 0 0 0 + 0 - 0 "
148058,"[ 1 -11 0 0 0 -462 462 330 -165 0 -11 0 ]",144,"+ - 0 0 0 - + + - 0 - 0 "
148085,"[ 1 -11 0 0 0 -462 462 0 165 0 -11 0 ]",144,"+ - 0 0 0 - + 0 + 0 - 0 "
148937,"[ 1 -11 0 0 -330 462 462 -330 -165 55 0 0 ]",144,"+ - 0 0 - + + - - + 0 0 "
149219,"[ 1 -11 0 0 -330 462 -462 330 165 0 -11 0 ]",144,"+ - 0 0 - + - + + 0 - 0 "
149705,"[ 1 -11 0 0 -330 0 0 330 165 0 -11 0 ]",144,"+ - 0 0 - 0 0 + + 0 - 0 "
150191,"[ 1 -11 0 0 -330 -462 462 330 165 0 -11 0 ]",144,"+ - 0 0 - - + + + 0 - 0 "
151514,"[ 1 -11 0 -165 330 462 -462 0 0 0 -11 0 ]",144,"+ - 0 - + + - 0 0 0 - 0 "
152000,"[ 1 -11 0 -165 330 0 0 0 0 0 -11 0 ]",144,"+ - 0 - + 0 0 0 0 0 - 0 "
152138,"[ 1 -11 0 -165 330 0 -462 330 165 -55 11 0 ]",144,"+ - 0 - + 0 - + + - + 0 "
152486,"[ 1 -11 0 -165 330 -462 462 0 0 0 -11 0 ]",144,"+ - 0 - + - + 0 0 0 - 0 "
152624,"[ 1 -11 0 -165 330 -462 0 330 165 -55 11 0 ]",144,"+ - 0 - + - 0 + + - + 0 "
153620,"[ 1 -11 0 -165 0 462 -462 330 0 0 -11 0 ]",144,"+ - 0 - 0 + - + 0 0 - 0 "
154106,"[ 1 -11 0 -165 0 0 0 330 0 0 -11 0 ]",144,"+ - 0 - 0 0 0 + 0 0 - 0 "
154592,"[ 1 -11 0 -165 0 -462 462 330 0 0 -11 0 ]",144,"+ - 0 - 0 - + + 0 0 - 0 "
155471,"[ 1 -11 0 -165 -330 462 462 -330 0 55 0 0 ]",144,"+ - 0 - - + + - 0 + 0 0 "
158147,"[ 1 -11 -55 165 330 462 -462 -330 0 55 -11 0 ]",144,"+ - - + + + - - 0 + - 0 "
158633,"[ 1 -11 -55 165 330 0 0 -330 0 55 -11 0 ]",144,"+ - - + + 0 0 - 0 + - 0 "
158744,"[ 1 -11 -55 165 330 0 -462 330 -165 0 11 0 ]",144,"+ - - + + 0 - + - 0 + 0 "
158771,"[ 1 -11 -55 165 330 0 -462 0 165 0 11 0 ]",144,"+ - - + + 0 - 0 + 0 + 0 "
159119,"[ 1 -11 -55 165 330 -462 462 -330 0 55 -11 0 ]",144,"+ - - + + - + - 0 + - 0 "
159230,"[ 1 -11 -55 165 330 -462 0 330 -165 0 11 0 ]",144,"+ - - + + - 0 + - 0 + 0 "
159257,"[ 1 -11 -55 165 330 -462 0 0 165 0 11 0 ]",144,"+ - - + + - 0 0 + 0 + 0 "
160253,"[ 1 -11 -55 165 0 462 -462 0 0 55 -11 0 ]",144,"+ - - + 0 + - 0 0 + - 0 "
160739,"[ 1 -11 -55 165 0 0 0 0 0 55 -11 0 ]",144,"+ - - + 0 0 0 0 0 + - 0 "
160877,"[ 1 -11 -55 165 0 0 -462 330 165 0 11 0 ]",144,"+ - - + 0 0 - + + 0 + 0 "
161225,"[ 1 -11 -55 165 0 -462 462 0 0 55 -11 0 ]",144,"+ - - + 0 - + 0 0 + - 0 "
161363,"[ 1 -11 -55 165 0 -462 0 330 165 0 11 0 ]",144,"+ - - + 0 - 0 + + 0 + 0 "
162077,"[ 1 -11 -55 165 -330 462 462 -330 -165 -55 0 0 ]",144,"+ - - + - + + - - - 0 0 "
162359,"[ 1 -11 -55 165 -330 462 -462 330 0 55 -11 0 ]",144,"+ - - + - + - + 0 + - 0 "
162845,"[ 1 -11 -55 165 -330 0 0 330 0 55 -11 0 ]",144,"+ - - + - 0 0 + 0 + - 0 "
163331,"[ 1 -11 -55 165 -330 -462 462 330 0 55 -11 0 ]",144,"+ - - + - - + + 0 + - 0 "
164654,"[ 1 -11 -55 0 330 462 -462 0 -165 55 -11 0 ]",144,"+ - - 0 + + - 0 - + - 0 "
164681,"[ 1 -11 -55 0 330 462 -462 -330 165 55 -11 0 ]",144,"+ - - 0 + + - - + + - 0 "
165140,"[ 1 -11 -55 0 330 0 0 0 -165 55 -11 0 ]",144,"+ - - 0 + 0 0 0 - + - 0 "
165167,"[ 1 -11 -55 0 330 0 0 -330 165 55 -11 0 ]",144,"+ - - 0 + 0 0 - + + - 0 "
165278,"[ 1 -11 -55 0 330 0 -462 330 0 0 11 0 ]",144,"+ - - 0 + 0 - + 0 0 + 0 "
165626,"[ 1 -11 -55 0 330 -462 462 0 -165 55 -11 0 ]",144,"+ - - 0 + - + 0 - + - 0 "
165653,"[ 1 -11 -55 0 330 -462 462 -330 165 55 -11 0 ]",144,"+ - - 0 + - + - + + - 0 "
165764,"[ 1 -11 -55 0 330 -462 0 330 0 0 11 0 ]",144,"+ - - 0 + - 0 + 0 0 + 0 "
166760,"[ 1 -11 -55 0 0 462 -462 330 -165 55 -11 0 ]",144,"+ - - 0 0 + - + - + - 0 "
166787,"[ 1 -11 -55 0 0 462 -462 0 165 55 -11 0 ]",144,"+ - - 0 0 + - 0 + + - 0 "
167246,"[ 1 -11 -55 0 0 0 0 330 -165 55 -11 0 ]",144,"+ - - 0 0 0 0 + - + - 0 "
167273,"[ 1 -11 -55 0 0 0 0 0 165 55 -11 0 ]",144,"+ - - 0 0 0 0 0 + + - 0 "
167732,"[ 1 -11 -55 0 0 -462 462 330 -165 55 -11 0 ]",144,"+ - - 0 0 - + + - + - 0 "
167759,"[ 1 -11 -55 0 0 -462 462 0 165 55 -11 0 ]",144,"+ - - 0 0 - + 0 + + - 0 "
168611,"[ 1 -11 -55 0 -330 462 462 -330 0 -55 0 0 ]",144,"+ - - 0 - + + - 0 - 0 0 "
168893,"[ 1 -11 -55 0 -330 462 -462 330 165 55 -11 0 ]",144,"+ - - 0 - + - + + + - 0 "
169379,"[ 1 -11 -55 0 -330 0 0 330 165 55 -11 0 ]",144,"+ - - 0 - 0 0 + + + - 0 "
169865,"[ 1 -11 -55 0 -330 -462 462 330 165 55 -11 0 ]",144,"+ - - 0 - - + + + + - 0 "
171188,"[ 1 -11 -55 -165 330 462 -462 0 0 55 -11 0 ]",144,"+ - - - + + - 0 0 + - 0 "
171674,"[ 1 -11 -55 -165 330 0 0 0 0 55 -11 0 ]",144,"+ - - - + 0 0 0 0 + - 0 "
171812,"[ 1 -11 -55 -165 330 0 -462 330 165 0 11 0 ]",144,"+ - - - + 0 - + + 0 + 0 "
172160,"[ 1 -11 -55 -165 330 -462 462 0 0 55 -11 0 ]",144,"+ - - - + - + 0 0 + - 0 "
172298,"[ 1 -11 -55 -165 330 -462 0 330 165 0 11 0 ]",144,"+ - - - + - 0 + + 0 + 0 "
173012,"[ 1 -11 -55 -165 0 462 462 -330 -165 -55 0 0 ]",144,"+ - - - 0 + + - - - 0 0 "
173294,"[ 1 -11 -55 -165 0 462 -462 330 0 55 -11 0 ]",144,"+ - - - 0 + - + 0 + - 0 "
173780,"[ 1 -11 -55 -165 0 0 0 330 0 55 -11 0 ]",144,"+ - - - 0 0 0 + 0 + - 0 "
174266,"[ 1 -11 -55 -165 0 -462 462 330 0 55 -11 0 ]",144,"+ - - - 0 - + + 0 + - 0 "
175118,"[ 1 -11 -55 -165 -330 462 462 0 -165 -55 0 0 ]",144,"+ - - - - + + 0 - - 0 0 "
175145,"[ 1 -11 -55 -165 -330 462 462 -330 165 -55 0 0 ]",144,"+ - - - - + + - + - 0 0 "
178477,"[ 0 11 55 165 330 0 -462 0 0 55 -11 1 ]",144,"0 + + + + 0 - 0 0 + - + "
178963,"[ 0 11 55 165 330 -462 0 0 0 55 -11 1 ]",144,"0 + + + + - 0 0 0 + - + "
179101,"[ 0 11 55 165 330 -462 -462 330 165 0 11 1 ]",144,"0 + + + + - - + + 0 + + "
179815,"[ 0 11 55 165 0 462 0 -330 -165 -55 0 1 ]",144,"0 + + + 0 + 0 - - - 0 + "
180301,"[ 0 11 55 165 0 0 462 -330 -165 -55 0 1 ]",144,"0 + + + 0 0 + - - - 0 + "
180583,"[ 0 11 55 165 0 0 -462 330 0 55 -11 1 ]",144,"0 + + + 0 0 - + 0 + - + "
181069,"[ 0 11 55 165 0 -462 0 330 0 55 -11 1 ]",144,"0 + + + 0 - 0 + 0 + - + "
181921,"[ 0 11 55 165 -330 462 0 0 -165 -55 0 1 ]",144,"0 + + + - + 0 0 - - 0 + "
181948,"[ 0 11 55 165 -330 462 0 -330 165 -55 0 1 ]",144,"0 + + + - + 0 - + - 0 + "
182407,"[ 0 11 55 165 -330 0 462 0 -165 -55 0 1 ]",144,"0 + + + - 0 + 0 - - 0 + "
182434,"[ 0 11 55 165 -330 0 462 -330 165 -55 0 1 ]",144,"0 + + + - 0 + - + - 0 + "
184984,"[ 0 11 55 0 330 0 -462 330 -165 55 -11 1 ]",144,"0 + + 0 + 0 - + - + - + "
185011,"[ 0 11 55 0 330 0 -462 0 165 55 -11 1 ]",144,"0 + + 0 + 0 - 0 + + - + "
185470,"[ 0 11 55 0 330 -462 0 330 -165 55 -11 1 ]",144,"0 + + 0 + - 0 + - + - + "
185497,"[ 0 11 55 0 330 -462 0 0 165 55 -11 1 ]",144,"0 + + 0 + - 0 0 + + - + "
186349,"[ 0 11 55 0 0 462 0 -330 0 -55 0 1 ]",144,"0 + + 0 0 + 0 - 0 - 0 + "
186835,"[ 0 11 55 0 0 0 462 -330 0 -55 0 1 ]",144,"0 + + 0 0 0 + - 0 - 0 + "
187117,"[ 0 11 55 0 0 0 -462 330 165 55 -11 1 ]",144,"0 + + 0 0 0 - + + + - + "
187603,"[ 0 11 55 0 0 -462 0 330 165 55 -11 1 ]",144,"0 + + 0 0 - 0 + + + - + "
188455,"[ 0 11 55 0 -330 462 0 0 0 -55 0 1 ]",144,"0 + + 0 - + 0 0 0 - 0 + "
188941,"[ 0 11 55 0 -330 0 462 0 0 -55 0 1 ]",144,"0 + + 0 - 0 + 0 0 - 0 + "
190750,"[ 0 11 55 -165 330 462 0 -330 -165 -55 0 1 ]",144,"0 + + - + + 0 - - - 0 + "
191236,"[ 0 11 55 -165 330 0 462 -330 -165 -55 0 1 ]",144,"0 + + - + 0 + - - - 0 + "
191518,"[ 0 11 55 -165 330 0 -462 330 0 55 -11 1 ]",144,"0 + + - + 0 - + 0 + - + "
192004,"[ 0 11 55 -165 330 -462 0 330 0 55 -11 1 ]",144,"0 + + - + - 0 + 0 + - + "
192856,"[ 0 11 55 -165 0 462 0 0 -165 -55 0 1 ]",144,"0 + + - 0 + 0 0 - - 0 + "
192883,"[ 0 11 55 -165 0 462 0 -330 165 -55 0 1 ]",144,"0 + + - 0 + 0 - + - 0 + "
193342,"[ 0 11 55 -165 0 0 462 0 -165 -55 0 1 ]",144,"0 + + - 0 0 + 0 - - 0 + "
193369,"[ 0 11 55 -165 0 0 462 -330 165 -55 0 1 ]",144,"0 + + - 0 0 + - + - 0 + "
194962,"[ 0 11 55 -165 -330 462 0 330 -165 -55 0 1 ]",144,"0 + + - - + 0 + - - 0 + "
194989,"[ 0 11 55 -165 -330 462 0 0 165 -55 0 1 ]",144,"0 + + - - + 0 0 + - 0 + "
195448,"[ 0 11 55 -165 -330 0 462 330 -165 -55 0 1 ]",144,"0 + + - - 0 + + - - 0 + "
195475,"[ 0 11 55 -165 -330 0 462 0 165 -55 0 1 ]",144,"0 + + - - 0 + 0 + - 0 + "
198124,"[ 0 11 0 165 330 0 -462 330 -165 -55 -11 1 ]",144,"0 + 0 + + 0 - + - - - + "
198151,"[ 0 11 0 165 330 0 -462 0 165 -55 -11 1 ]",144,"0 + 0 + + 0 - 0 + - - + "
198610,"[ 0 11 0 165 330 -462 0 330 -165 -55 -11 1 ]",144,"0 + 0 + + - 0 + - - - + "
198637,"[ 0 11 0 165 330 -462 0 0 165 -55 -11 1 ]",144,"0 + 0 + + - 0 0 + - - + "
198775,"[ 0 11 0 165 330 -462 -462 330 165 55 11 1 ]",144,"0 + 0 + + - - + + + + + "
199489,"[ 0 11 0 165 0 462 0 -330 -165 0 0 1 ]",144,"0 + 0 + 0 + 0 - - 0 0 + "
199975,"[ 0 11 0 165 0 0 462 -330 -165 0 0 1 ]",144,"0 + 0 + 0 0 + - - 0 0 + "
200257,"[ 0 11 0 165 0 0 -462 330 165 -55 -11 1 ]",144,"0 + 0 + 0 0 - + + - - + "
200743,"[ 0 11 0 165 0 -462 0 330 165 -55 -11 1 ]",144,"0 + 0 + 0 - 0 + + - - + "
201595,"[ 0 11 0 165 -330 462 0 0 -165 0 0 1 ]",144,"0 + 0 + - + 0 0 - 0 0 + "
201622,"[ 0 11 0 165 -330 462 0 -330 165 0 0 1 ]",144,"0 + 0 + - + 0 - + 0 0 + "
202081,"[ 0 11 0 165 -330 0 462 0 -165 0 0 1 ]",144,"0 + 0 + - 0 + 0 - 0 0 + "
202108,"[ 0 11 0 165 -330 0 462 -330 165 0 0 1 ]",144,"0 + 0 + - 0 + - + 0 0 + "
204658,"[ 0 11 0 0 330 0 -462 330 0 -55 -11 1 ]",144,"0 + 0 0 + 0 - + 0 - - + "
205144,"[ 0 11 0 0 330 -462 0 330 0 -55 -11 1 ]",144,"0 + 0 0 + - 0 + 0 - - + "
206023,"[ 0 11 0 0 0 462 0 -330 0 0 0 1 ]",144,"0 + 0 0 0 + 0 - 0 0 0 + "
206509,"[ 0 11 0 0 0 0 462 -330 0 0 0 1 ]",144,"0 + 0 0 0 0 + - 0 0 0 + "
208129,"[ 0 11 0 0 -330 462 0 0 0 0 0 1 ]",144,"0 + 0 0 - + 0 0 0 0 0 + "
208615,"[ 0 11 0 0 -330 0 462 0 0 0 0 1 ]",144,"0 + 0 0 - 0 + 0 0 0 0 + "
210424,"[ 0 11 0 -165 330 462 0 -330 -165 0 0 1 ]",144,"0 + 0 - + + 0 - - 0 0 + "
210910,"[ 0 11 0 -165 330 0 462 -330 -165 0 0 1 ]",144,"0 + 0 - + 0 + - - 0 0 + "
211192,"[ 0 11 0 -165 330 0 -462 330 165 -55 -11 1 ]",144,"0 + 0 - + 0 - + + - - + "
211678,"[ 0 11 0 -165 330 -462 0 330 165 -55 -11 1 ]",144,"0 + 0 - + - 0 + + - - + "
212530,"[ 0 11 0 -165 0 462 0 0 -165 0 0 1 ]",144,"0 + 0 - 0 + 0 0 - 0 0 + "
212557,"[ 0 11 0 -165 0 462 0 -330 165 0 0 1 ]",144,"0 + 0 - 0 + 0 - + 0 0 + "
213016,"[ 0 11 0 -165 0 0 462 0 -165 0 0 1 ]",144,"0 + 0 - 0 0 + 0 - 0 0 + "
213043,"[ 0 11 0 -165 0 0 462 -330 165 0 0 1 ]",144,"0 + 0 - 0 0 + - + 0 0 + "
214636,"[ 0 11 0 -165 -330 462 0 330 -165 0 0 1 ]",144,"0 + 0 - - + 0 + - 0 0 + "
214663,"[ 0 11 0 -165 -330 462 0 0 165 0 0 1 ]",144,"0 + 0 - - + 0 0 + 0 0 + "
215122,"[ 0 11 0 -165 -330 0 462 330 -165 0 0 1 ]",144,"0 + 0 - - 0 + + - 0 0 + "
215149,"[ 0 11 0 -165 -330 0 462 0 165 0 0 1 ]",144,"0 + 0 - - 0 + 0 + 0 0 + "
217798,"[ 0 11 -55 165 330 0 -462 330 -165 0 -11 1 ]",144,"0 + - + + 0 - + - 0 - + "
217825,"[ 0 11 -55 165 330 0 -462 0 165 0 -11 1 ]",144,"0 + - + + 0 - 0 + 0 - + "
218284,"[ 0 11 -55 165 330 -462 0 330 -165 0 -11 1 ]",144,"0 + - + + - 0 + - 0 - + "
218311,"[ 0 11 -55 165 330 -462 0 0 165 0 -11 1 ]",144,"0 + - + + - 0 0 + 0 - + "
219163,"[ 0 11 -55 165 0 462 0 -330 -165 55 0 1 ]",144,"0 + - + 0 + 0 - - + 0 + "
219649,"[ 0 11 -55 165 0 0 462 -330 -165 55 0 1 ]",144,"0 + - + 0 0 + - - + 0 + "
219931,"[ 0 11 -55 165 0 0 -462 330 165 0 -11 1 ]",144,"0 + - + 0 0 - + + 0 - + "
220417,"[ 0 11 -55 165 0 -462 0 330 165 0 -11 1 ]",144,"0 + - + 0 - 0 + + 0 - + "
221269,"[ 0 11 -55 165 -330 462 0 0 -165 55 0 1 ]",144,"0 + - + - + 0 0 - + 0 + "
221296,"[ 0 11 -55 165 -330 462 0 -330 165 55 0 1 ]",144,"0 + - + - + 0 - + + 0 + "
221755,"[ 0 11 -55 165 -330 0 462 0 -165 55 0 1 ]",144,"0 + - + - 0 + 0 - + 0 + "
221782,"[ 0 11 -55 165 -330 0 462 -330 165 55 0 1 ]",144,"0 + - + - 0 + - + + 0 + "
224332,"[ 0 11 -55 0 330 0 -462 330 0 0 -11 1 ]",144,"0 + - 0 + 0 - + 0 0 - + "
224818,"[ 0 11 -55 0 330 -462 0 330 0 0 -11 1 ]",144,"0 + - 0 + - 0 + 0 0 - + "
225697,"[ 0 11 -55 0 0 462 0 -330 0 55 0 1 ]",144,"0 + - 0 0 + 0 - 0 + 0 + "
226183,"[ 0 11 -55 0 0 0 462 -330 0 55 0 1 ]",144,"0 + - 0 0 0 + - 0 + 0 + "
227803,"[ 0 11 -55 0 -330 462 0 0 0 55 0 1 ]",144,"0 + - 0 - + 0 0 0 + 0 + "
228289,"[ 0 11 -55 0 -330 0 462 0 0 55 0 1 ]",144,"0 + - 0 - 0 + 0 0 + 0 + "
230098,"[ 0 11 -55 -165 330 462 0 -330 -165 55 0 1 ]",144,"0 + - - + + 0 - - + 0 + "
230584,"[ 0 11 -55 -165 330 0 462 -330 -165 55 0 1 ]",144,"0 + - - + 0 + - - + 0 + "
230866,"[ 0 11 -55 -165 330 0 -462 330 165 0 -11 1 ]",144,"0 + - - + 0 - + + 0 - + "
231352,"[ 0 11 -55 -165 330 -462 0 330 165 0 -11 1 ]",144,"0 + - - + - 0 + + 0 - + "
232204,"[ 0 11 -55 -165 0 462 0 0 -165 55 0 1 ]",144,"0 + - - 0 + 0 0 - + 0 + "
232231,"[ 0 11 -55 -165 0 462 0 -330 165 55 0 1 ]",144,"0 + - - 0 + 0 - + + 0 + "
232690,"[ 0 11 -55 -165 0 0 462 0 -165 55 0 1 ]",144,"0 + - - 0 0 + 0 - + 0 + "
232717,"[ 0 11 -55 -165 0 0 462 -330 165 55 0 1 ]",144,"0 + - - 0 0 + - + + 0 + "
234310,"[ 0 11 -55 -165 -330 462 0 330 -165 55 0 1 ]",144,"0 + - - - + 0 + - + 0 + "
234337,"[ 0 11 -55 -165 -330 462 0 0 165 55 0 1 ]",144,"0 + - - - + 0 0 + + 0 + "
234796,"[ 0 11 -55 -165 -330 0 462 330 -165 55 0 1 ]",144,"0 + - - - 0 + + - + 0 + "
234823,"[ 0 11 -55 -165 -330 0 462 0 165 55 0 1 ]",144,"0 + - - - 0 + 0 + + 0 + "
237523,"[ 0 0 55 165 330 0 -462 0 0 55 0 1 ]",144,"0 0 + + + 0 - 0 0 + 0 + "
238009,"[ 0 0 55 165 330 -462 0 0 0 55 0 1 ]",144,"0 0 + + + - 0 0 0 + 0 + "
238861,"[ 0 0 55 165 0 462 0 -330 -165 -55 11 1 ]",144,"0 0 + + 0 + 0 - - - + + "
239347,"[ 0 0 55 165 0 0 462 -330 -165 -55 11 1 ]",144,"0 0 + + 0 0 + - - - + + "
239629,"[ 0 0 55 165 0 0 -462 330 0 55 0 1 ]",144,"0 0 + + 0 0 - + 0 + 0 + "
240115,"[ 0 0 55 165 0 -462 0 330 0 55 0 1 ]",144,"0 0 + + 0 - 0 + 0 + 0 + "
240967,"[ 0 0 55 165 -330 462 0 0 -165 -55 11 1 ]",144,"0 0 + + - + 0 0 - - + + "
240994,"[ 0 0 55 165 -330 462 0 -330 165 -55 11 1 ]",144,"0 0 + + - + 0 - + - + + "
241453,"[ 0 0 55 165 -330 0 462 0 -165 -55 11 1 ]",144,"0 0 + + - 0 + 0 - - + + "
241480,"[ 0 0 55 165 -330 0 462 -330 165 -55 11 1 ]",144,"0 0 + + - 0 + - + - + + "
244030,"[ 0 0 55 0 330 0 -462 330 -165 55 0 1 ]",144,"0 0 + 0 + 0 - + - + 0 + "
244057,"[ 0 0 55 0 330 0 -462 0 165 55 0 1 ]",144,"0 0 + 0 + 0 - 0 + + 0 + "
244516,"[ 0 0 55 0 330 -462 0 330 -165 55 0 1 ]",144,"0 0 + 0 + - 0 + - + 0 + "
244543,"[ 0 0 55 0 330 -462 0 0 165 55 0 1 ]",144,"0 0 + 0 + - 0 0 + + 0 + "
245395,"[ 0 0 55 0 0 462 0 -330 0 -55 11 1 ]",144,"0 0 + 0 0 + 0 - 0 - + + "
245881,"[ 0 0 55 0 0 0 462 -330 0 -55 11 1 ]",144,"0 0 + 0 0 0 + - 0 - + + "
246163,"[ 0 0 55 0 0 0 -462 330 165 55 0 1 ]",144,"0 0 + 0 0 0 - + + + 0 + "
246649,"[ 0 0 55 0 0 -462 0 330 165 55 0 1 ]",144,"0 0 + 0 0 - 0 + + + 0 + "
247363,"[ 0 0 55 0 -330 462 462 -330 -165 0 -11 1 ]",144,"0 0 + 0 - + + - - 0 - + "
247501,"[ 0 0 55 0 -330 462 0 0 0 -55 11 1 ]",144,"0 0 + 0 - + 0 0 0 - + + "
247987,"[ 0 0 55 0 -330 0 462 0 0 -55 11 1 ]",144,"0 0 + 0 - 0 + 0 0 - + + "
249796,"[ 0 0 55 -165 330 462 0 -330 -165 -55 11 1 ]",144,"0 0 + - + + 0 - - - + + "
250282,"[ 0 0 55 -165 330 0 462 -330 -165 -55 11 1 ]",144,"0 0 + - + 0 + - - - + + "
250564,"[ 0 0 55 -165 330 0 -462 330 0 55 0 1 ]",144,"0 0 + - + 0 - + 0 + 0 + "
251050,"[ 0 0 55 -165 330 -462 0 330 0 55 0 1 ]",144,"0 0 + - + - 0 + 0 + 0 + "
251902,"[ 0 0 55 -165 0 462 0 0 -165 -55 11 1 ]",144,"0 0 + - 0 + 0 0 - - + + "
251929,"[ 0 0 55 -165 0 462 0 -330 165 -55 11 1 ]",144,"0 0 + - 0 + 0 - + - + + "
252388,"[ 0 0 55 -165 0 0 462 0 -165 -55 11 1 ]",144,"0 0 + - 0 0 + 0 - - + + "
